threshold,sens_mean,sens_sd,sens_lo,sens_hi,spec_mean,spec_sd,spec_lo,spec_hi
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.01,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.02,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.03,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.04,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.05,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.06,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.07,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.08,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.09,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.11,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.12,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.13,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.14,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.16,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.17,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.18,0.9904003735258464,0.00669427174418085,0.9761876281613123,1.0,0.14749469524018635,0.15088993553014313,0.0,0.5
0.19,0.9528514882607731,0.014581660297733029,0.9245193597424662,0.9806763285024155,0.28706437600475687,0.19275547845819144,0.0,0.6666666666666666
0.2,0.9153093911720226,0.019505329826129698,0.873830641502586,0.9523865944482057,0.28706437600475687,0.19275547845819144,0.0,0.6666666666666666
0.21,0.9009117137683613,0.020695579583793818,0.8597983395336176,0.9386864425546992,0.28706437600475687,0.19275547845819144,0.0,0.6666666666666666
0.22,0.8532535555060832,0.02440036724402711,0.8038255153601932,0.8995334928229666,0.43110002611505605,0.20302545564754035,0.0,0.8333333333333334
0.23,0.7683525118303842,0.028154288267815623,0.7129022975534891,0.8195220205756559,0.710311063630203,0.18911798573450417,0.3333333333333333,1.0
