threshold,sens_mean,sens_sd,sens_lo,sens_hi,spec_mean,spec_sd,spec_lo,spec_hi
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.01,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.02,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.03,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.04,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.05,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.06,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.07,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.08,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.09,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.11,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.12,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.13,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.14,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.16,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.17,1.0,0.0,1.0,1.0,0.05543016065148141,0.05384347074209068,0.0,0.1875
0.18,1.0,0.0,1.0,1.0,0.05543016065148141,0.05384347074209068,0.0,0.1875
0.19,1.0,0.0,1.0,1.0,0.10758017205204029,0.07224349944870828,0.0,0.2777777777777778
0.2,1.0,0.0,1.0,1.0,0.10758017205204029,0.07224349944870828,0.0,0.2777777777777778
0.21,1.0,0.0,1.0,1.0,0.10758017205204029,0.07224349944870828,0.0,0.2777777777777778
0.22,1.0,0.0,1.0,1.0,0.10758017205204029,0.07224349944870828,0.0,0.2777777777777778
0.23,1.0,0.0,1.0,1.0,0.10758017205204029,0.07224349944870828,0.0,0.2777777777777778
0.24,1.0,0.0,1.0,1.0,0.10758017205204029,0.07224349944870828,0.0,0.2777777777777778
0.25,1.0,0.0,1.0,1.0,0.160503199813416,0.08422470404816816,0.0,0.3333333333333333
