threshold,sens_mean,sens_sd,sens_lo,sens_hi,spec_mean,spec_sd,spec_lo,spec_hi
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.01,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.02,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.03,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.04,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.05,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.06,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.07,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.08,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.09,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.11,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.12,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.13,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.14,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.16,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.17,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.18,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.19,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.21,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.22,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.23,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.24,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.26,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.27,1.0,0.0,1.0,1.0,0.10088478285989927,0.09882940042326163,0.0,0.3333333333333333
0.28,0.9741228953544553,0.02616234338601947,0.9166666666666666,1.0,0.20332506889825042,0.13339845054165292,0.0,0.5
